WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
10,Doha,Qatar Open,2/12/25,WTA1000,Outdoor,Hard,3rd Round,3,Alexandrova E.,Mertens E.,26,32,1888,1666,6,4,6,2,,,2,0,Completed,2.3,1.62,2.4,1.63,2.44,1.67,2.3,1.6
10,Doha,Qatar Open,2/12/25,WTA1000,Outdoor,Hard,3rd Round,3,Jabeur O.,Kenin S.,35,73,1454,903,6,3,6,4,,,2,0,Completed,1.3,3.5,1.38,3.3,1.38,3.5,1.34,3.21
10,Doha,Qatar Open,2/12/25,WTA1000,Outdoor,Hard,3rd Round,3,Anisimova A.,Fernandez L.A.,41,27,1316,1869,6,3,6,0,,,2,0,Completed,1.91,1.91,2.02,1.87,2.02,1.92,1.9,1.89
10,Doha,Qatar Open,2/13/25,WTA1000,Outdoor,Hard,Quarterfinals,3,Alexandrova E.,Pegula J.,26,5,1888,4861,4,6,6,1,6,1,2,1,Completed,2.3,1.62,2.39,1.65,2.45,1.75,2.28,1.61
10,Doha,Qatar Open,2/13/25,WTA1000,Outdoor,Hard,Quarterfinals,3,Swiatek I.,Rybakina E.,2,7,8770,4588,6,2,7,5,,,2,0,Completed,1.53,2.5,1.59,2.39,1.62,2.58,1.54,2.43
10,Doha,Qatar Open,2/13/25,WTA1000,Outdoor,Hard,Quarterfinals,3,Ostapenko J.,Jabeur O.,37,35,1422,1454,6,2,6,2,,,2,0,Completed,2.3,1.62,2.42,1.64,2.43,1.69,2.25,1.63
10,Doha,Qatar Open,2/13/25,WTA1000,Outdoor,Hard,Quarterfinals,3,Anisimova A.,Kostyuk M.,41,21,1316,2064,4,6,7,5,6,4,2,1,Completed,1.62,2.3,1.72,2.25,1.73,2.3,1.65,2.22
10,Doha,Qatar Open,2/14/25,WTA1000,Outdoor,Hard,Semifinals,3,Ostapenko J.,Swiatek I.,37,2,1422,8770,6,3,6,1,,,2,0,Completed,3.2,1.36,3.3,1.3,3.4,1.36,3.2,1.33
10,Doha,Qatar Open,2/14/25,WTA1000,Outdoor,Hard,Semifinals,3,Anisimova A.,Alexandrova E.,41,26,1316,1888,6,3,6,3,,,2,0,Completed,2.1,1.73,2.06,1.85,2.23,1.85,2.09,1.72
10,Doha,Qatar Open,2/15/25,WTA1000,Outdoor,Hard,The Final,3,Anisimova A.,Ostapenko J.,41,37,1316,1422,6,4,6,3,,,2,0,Completed,2.2,1.67,2.22,1.74,2.35,1.74,2.19,1.66
11,Dubai,Dubai Duty Free Tennis Championships,2/16/25,WTA1000,Outdoor,Hard,1st Round,3,Parks A.,Wang Xin.,74,41,902,1373,6,3,6,3,,,2,0,Completed,2.1,1.73,2.25,1.71,2.25,1.76,2.14,1.7
11,Dubai,Dubai Duty Free Tennis Championships,2/16/25,WTA1000,Outdoor,Hard,1st Round,3,Badosa P.,Sun L.,10,45,3588,1242,6,3,6,4,,,2,0,Completed,1.17,5,1.16,6,1.2,6,1.16,5.09
11,Dubai,Dubai Duty Free Tennis Championships,2/16/25,WTA1000,Outdoor,Hard,1st Round,3,Mertens E.,Fernandez L.A.,31,30,1721,1774,6,2,6,2,,,2,0,Completed,2.2,1.67,2.01,1.79,2.22,1.94,2.04,1.76
11,Dubai,Dubai Duty Free Tennis Championships,2/16/25,WTA1000,Outdoor,Hard,1st Round,3,Yastremska D.,Linette M.,48,37,1169,1479,6,3,7,5,,,2,0,Completed,1.73,2.1,1.76,2.16,1.78,2.16,1.73,2.09
11,Dubai,Dubai Duty Free Tennis Championships,2/16/25,WTA1000,Outdoor,Hard,1st Round,3,Kenin S.,Vekic D.,56,20,1013,2273,7,5,6,3,,,2,0,Completed,1.87,1.87,1.96,1.93,1.96,2.01,1.88,1.91
11,Dubai,Dubai Duty Free Tennis Championships,2/16/25,WTA1000,Outdoor,Hard,1st Round,3,Noskova L.,Putintseva Y.,35,23,1528,2148,6,2,7,6,,,2,0,Completed,1.37,3,1.4,2.82,1.42,3.75,1.36,3.08
11,Dubai,Dubai Duty Free Tennis Championships,2/16/25,WTA1000,Outdoor,Hard,1st Round,3,Bencic B.,Ito A.,66,116,963,657,6,0,6,2,,,2,0,Completed,1.13,6,1.15,6.36,1.15,6.47,1.13,5.95
11,Dubai,Dubai Duty Free Tennis Championships,2/16/25,WTA1000,Outdoor,Hard,1st Round,3,Samsonova L.,Pavlyuchenkova A.,25,36,2000,1510,6,2,6,2,,,2,0,Completed,2,1.8,2.07,1.83,2.07,1.86,1.98,1.81
11,Dubai,Dubai Duty Free Tennis Championships,2/16/25,WTA1000,Outdoor,Hard,1st Round,3,Vondrousova M.,Garcia C.,39,70,1391,939,6,2,6,2,,,2,0,Completed,1.3,3.5,1.33,3.59,1.33,3.74,1.3,3.47
11,Dubai,Dubai Duty Free Tennis Championships,2/16/25,WTA1000,Outdoor,Hard,1st Round,3,Muchova K.,Lamens S.,17,67,2344,962,6,2,6,2,,,2,0,Completed,1.2,4.5,1.24,4.55,1.24,4.55,1.21,4.34
11,Dubai,Dubai Duty Free Tennis Championships,2/16/25,WTA1000,Outdoor,Hard,1st Round,3,Svitolina E.,Kalinskaya A.,24,19,2035,2304,6,1,6,2,,,2,0,Completed,1.44,2.75,1.44,2.97,1.47,2.97,1.44,2.77
11,Dubai,Dubai Duty Free Tennis Championships,2/16/25,WTA1000,Outdoor,Hard,1st Round,3,Raducanu E.,Sakkari M.,61,29,997,1829,6,4,6,2,,,2,0,Completed,1.67,2.2,1.7,2.27,1.73,2.27,1.66,2.19
11,Dubai,Dubai Duty Free Tennis Championships,2/17/25,WTA1000,Outdoor,Hard,1st Round,3,Potapova A.,Haddad Maia B.,33,16,1619,2369,6,3,6,0,,,2,0,Completed,1.62,2.3,1.62,2.44,1.64,2.44,1.6,2.31
11,Dubai,Dubai Duty Free Tennis Championships,2/17/25,WTA1000,Outdoor,Hard,1st Round,3,Lys E.,Begu I.,87,78,807,877,5,7,7,5,6,3,2,1,Completed,1.5,2.63,1.54,2.64,1.55,2.66,1.5,2.55
11,Dubai,Dubai Duty Free Tennis Championships,2/17/25,WTA1000,Outdoor,Hard,1st Round,3,Shnaider D.,Frech M.,13,28,2853,1835,6,2,6,2,,,2,0,Completed,1.5,2.63,1.51,2.72,1.52,2.75,1.49,2.6
11,Dubai,Dubai Duty Free Tennis Championships,2/17/25,WTA1000,Outdoor,Hard,1st Round,3,Cirstea S.,Kasatkina D.,89,11,801,3116,6,1,6,4,,,2,0,Completed,4.5,1.2,4.94,1.21,5,1.23,4.61,1.19
11,Dubai,Dubai Duty Free Tennis Championships,2/17/25,WTA1000,Outdoor,Hard,1st Round,3,Kostyuk M.,Siniakova K.,21,58,2214,1010,6,3,6,4,,,2,0,Completed,1.5,2.63,1.5,2.77,1.53,2.77,1.48,2.61
11,Dubai,Dubai Duty Free Tennis Championships,2/17/25,WTA1000,Outdoor,Hard,1st Round,3,Tauson C.,Sramkova R.,38,42,1421,1355,7,6,6,0,,,2,0,Completed,1.62,2.3,1.68,2.3,1.72,2.39,1.63,2.26
11,Dubai,Dubai Duty Free Tennis Championships,2/17/25,WTA1000,Outdoor,Hard,1st Round,3,Azarenka V.,Kalinina A.,34,51,1557,1110,2,6,7,6,6,4,2,1,Completed,1.62,2.3,1.68,2.32,1.69,2.4,1.62,2.26
11,Dubai,Dubai Duty Free Tennis Championships,2/17/25,WTA1000,Outdoor,Hard,1st Round,3,Uchijima M.,Ostapenko J.,62,26,997,1952,6,3,6,3,,,2,0,Completed,4.5,1.2,4.4,1.25,4.7,1.25,4.29,1.21
11,Dubai,Dubai Duty Free Tennis Championships,2/17/25,WTA1000,Outdoor,Hard,1st Round,3,Kessler M.,Anisimova A.,53,18,1063,2316,6,2,6,3,,,2,0,Completed,3.2,1.36,3.25,1.39,3.3,1.39,3.15,1.35
11,Dubai,Dubai Duty Free Tennis Championships,2/17/25,WTA1000,Outdoor,Hard,1st Round,3,Kudermetova V.,Alexandrova E.,50,22,1131,2158,3,6,6,4,6,3,2,1,Completed,2.5,1.53,2.55,1.57,2.6,1.57,2.48,1.53
11,Dubai,Dubai Duty Free Tennis Championships,2/17/25,WTA1000,Outdoor,Hard,1st Round,3,Stearns P.,Jabeur O.,46,32,1236,1659,7,6,6,4,,,2,0,Completed,3,1.4,3.11,1.41,3.15,1.41,2.99,1.38
11,Dubai,Dubai Duty Free Tennis Championships,2/17/25,WTA1000,Outdoor,Hard,1st Round,3,Andreeva M.,Avanesyan E.,14,44,2730,1245,6,2,6,1,,,2,0,Completed,1.33,3.4,1.32,3.7,1.36,3.7,1.32,3.32
11,Dubai,Dubai Duty Free Tennis Championships,2/18/25,WTA1000,Outdoor,Hard,2nd Round,3,Paolini J.,Lys E.,4,87,5398,807,6,2,7,5,,,2,0,Completed,1.29,3.75,1.3,3.88,1.33,3.94,1.28,3.6
11,Dubai,Dubai Duty Free Tennis Championships,2/18/25,WTA1000,Outdoor,Hard,2nd Round,3,Badosa P.,Mertens E.,10,31,3588,1721,6,2,6,1,,,2,0,Completed,1.73,2.1,1.74,2.21,1.77,2.25,1.72,2.11
11,Dubai,Dubai Duty Free Tennis Championships,2/18/25,WTA1000,Outdoor,Hard,2nd Round,3,Rybakina E.,Uchijima M.,7,62,4153,997,6,3,6,2,,,2,0,Completed,1.08,8,1.09,9.42,1.1,9.48,1.08,7.87
11,Dubai,Dubai Duty Free Tennis Championships,2/18/25,WTA1000,Outdoor,Hard,2nd Round,3,Noskova L.,Shnaider D.,35,13,1528,2853,7,6,4,6,6,3,2,1,Completed,1.5,2.63,1.57,2.55,1.57,2.66,1.51,2.52
11,Dubai,Dubai Duty Free Tennis Championships,2/18/25,WTA1000,Outdoor,Hard,2nd Round,3,Kenin S.,Kostyuk M.,56,21,1013,2214,5,7,7,6,7,6,2,1,Completed,2.5,1.53,2.59,1.56,2.6,1.56,2.51,1.52
11,Dubai,Dubai Duty Free Tennis Championships,2/18/25,WTA1000,Outdoor,Hard,2nd Round,3,Pegula J.,Samsonova L.,5,25,5076,2000,6,0,6,4,,,2,0,Completed,1.44,2.75,1.51,2.72,1.53,2.75,1.47,2.64
11,Dubai,Dubai Duty Free Tennis Championships,2/18/25,WTA1000,Outdoor,Hard,2nd Round,3,Swiatek I.,Azarenka V.,2,34,8160,1557,6,0,6,2,,,2,0,Completed,1.05,11,1.06,12.22,1.07,12.22,1.05,10.15
11,Dubai,Dubai Duty Free Tennis Championships,2/18/25,WTA1000,Outdoor,Hard,2nd Round,3,Yastremska D.,Potapova A.,48,33,1169,1619,6,2,6,3,,,2,0,Completed,2.5,1.53,2.61,1.55,2.61,1.57,2.45,1.53
11,Dubai,Dubai Duty Free Tennis Championships,2/18/25,WTA1000,Outdoor,Hard,2nd Round,3,Kessler M.,Gauff C.,53,3,1063,6538,6,4,7,5,,,2,0,Completed,4.5,1.2,3.78,1.24,4.6,1.25,4.12,1.22
11,Dubai,Dubai Duty Free Tennis Championships,2/18/25,WTA1000,Outdoor,Hard,2nd Round,3,Sabalenka A.,Kudermetova V.,1,50,8966,1131,6,3,6,4,,,2,0,Completed,1.14,5.5,1.13,6.92,1.15,6.92,1.13,5.97
11,Dubai,Dubai Duty Free Tennis Championships,2/18/25,WTA1000,Outdoor,Hard,2nd Round,3,Muchova K.,Raducanu E.,17,61,2344,997,7,6,6,4,,,2,0,Completed,1.36,3.2,1.39,3.44,1.39,3.44,1.36,3.08
11,Dubai,Dubai Duty Free Tennis Championships,2/18/25,WTA1000,Outdoor,Hard,2nd Round,3,Tauson C.,Svitolina E.,38,24,1421,2035,7,6,3,6,7,6,2,1,Completed,2.38,1.57,2.35,1.66,2.4,1.66,2.32,1.6
11,Dubai,Dubai Duty Free Tennis Championships,2/19/25,WTA1000,Outdoor,Hard,2nd Round,3,Navarro E.,Bencic B.,9,66,3649,963,7,6,2,6,6,3,2,1,Completed,3.2,1.36,3.29,1.38,3.35,1.39,3.13,1.35
11,Dubai,Dubai Duty Free Tennis Championships,2/19/25,WTA1000,Outdoor,Hard,2nd Round,3,Cirstea S.,Parks A.,89,74,801,902,3,6,6,4,6,1,2,1,Completed,2,1.8,2.03,1.87,2.1,1.92,1.97,1.8
11,Dubai,Dubai Duty Free Tennis Championships,2/19/25,WTA1000,Outdoor,Hard,2nd Round,3,Andreeva M.,Vondrousova M.,14,39,2730,1391,7,5,6,0,,,2,0,Completed,1.67,2.2,1.69,2.28,1.69,2.28,1.66,2.19
11,Dubai,Dubai Duty Free Tennis Championships,2/19/25,WTA1000,Outdoor,Hard,2nd Round,3,Stearns P.,Zheng Q.,46,8,1236,3985,3,6,6,4,6,4,2,1,Completed,3,1.4,2.97,1.44,3,1.44,2.84,1.41
11,Dubai,Dubai Duty Free Tennis Championships,2/19/25,WTA1000,Outdoor,Hard,3rd Round,3,Kenin S.,Paolini J.,56,4,1013,5398,6,4,6,0,,,2,0,Completed,2.75,1.44,2.78,1.5,2.78,1.51,2.67,1.46
11,Dubai,Dubai Duty Free Tennis Championships,2/19/25,WTA1000,Outdoor,Hard,3rd Round,3,Noskova L.,Pegula J.,35,5,1528,5076,6,3,7,6,,,2,0,Completed,2.1,1.73,2.17,1.78,2.17,1.78,2.08,1.72
11,Dubai,Dubai Duty Free Tennis Championships,2/19/25,WTA1000,Outdoor,Hard,3rd Round,3,Rybakina E.,Badosa P.,7,10,4153,3588,4,6,7,6,7,6,2,1,Completed,1.57,2.38,1.64,2.41,1.68,2.53,1.58,2.34
11,Dubai,Dubai Duty Free Tennis Championships,2/19/25,WTA1000,Outdoor,Hard,3rd Round,3,Swiatek I.,Yastremska D.,2,48,8160,1169,7,5,6,0,,,2,0,Completed,1.11,6.5,1.14,5.24,1.17,7,1.12,5.92
11,Dubai,Dubai Duty Free Tennis Championships,2/19/25,WTA1000,Outdoor,Hard,3rd Round,3,Andreeva M.,Stearns P.,14,46,2730,1236,6,1,6,1,,,2,0,Completed,1.33,3.4,1.26,4.22,1.34,4.34,1.28,3.59
11,Dubai,Dubai Duty Free Tennis Championships,2/19/25,WTA1000,Outdoor,Hard,3rd Round,3,Muchova K.,Kessler M.,17,53,2344,1063,6,3,1,6,7,6,2,1,Completed,1.4,3,1.4,2.81,1.44,3.05,1.4,2.84
11,Dubai,Dubai Duty Free Tennis Championships,2/19/25,WTA1000,Outdoor,Hard,3rd Round,3,Tauson C.,Sabalenka A.,38,1,1421,8966,6,3,6,2,,,2,0,Completed,5,1.17,5.81,1.14,5.81,1.18,4.92,1.17
11,Dubai,Dubai Duty Free Tennis Championships,2/19/25,WTA1000,Outdoor,Hard,3rd Round,3,Cirstea S.,Navarro E.,89,9,801,3649,7,6,3,6,7,5,2,1,Completed,3.2,1.36,3.16,1.4,3.2,1.43,2.96,1.38
11,Dubai,Dubai Duty Free Tennis Championships,2/20/25,WTA1000,Outdoor,Hard,Quarterfinals,3,Andreeva M.,Swiatek I.,14,2,2730,8160,6,3,6,3,,,2,0,Completed,3,1.4,3.08,1.38,3.08,1.43,2.83,1.41
11,Dubai,Dubai Duty Free Tennis Championships,2/20/25,WTA1000,Outdoor,Hard,Quarterfinals,3,Tauson C.,Noskova L.,38,35,1421,1528,7,6,6,4,,,2,0,Completed,2.3,1.62,2.2,1.63,2.57,1.74,2.29,1.6
11,Dubai,Dubai Duty Free Tennis Championships,2/20/25,WTA1000,Outdoor,Hard,Quarterfinals,3,Rybakina E.,Kenin S.,7,56,4153,1013,6,2,7,6,,,2,0,Completed,1.4,3,1.42,2.72,1.44,3.25,1.39,2.93
11,Dubai,Dubai Duty Free Tennis Championships,2/20/25,WTA1000,Outdoor,Hard,Quarterfinals,3,Muchova K.,Cirstea S.,17,89,2344,801,6,2,7,5,,,2,0,Completed,1.3,3.5,1.31,3.24,1.35,3.65,1.3,3.36
11,Dubai,Dubai Duty Free Tennis Championships,2/21/25,WTA1000,Outdoor,Hard,Semifinals,3,Andreeva M.,Rybakina E.,14,7,2730,4153,6,4,4,6,6,3,2,1,Completed,2,1.8,1.95,1.95,2.05,1.95,2,1.8
11,Dubai,Dubai Duty Free Tennis Championships,2/21/25,WTA1000,Outdoor,Hard,Semifinals,3,Tauson C.,Muchova K.,38,17,1421,2344,6,4,6,7,6,3,2,1,Completed,2.2,1.67,2.32,1.68,2.32,1.74,2.2,1.66
11,Dubai,Dubai Duty Free Tennis Championships,2/22/25,WTA1000,Outdoor,Hard,The Final,3,Andreeva M.,Tauson C.,14,38,2730,1421,7,6,6,1,,,2,0,Completed,1.62,2.3,1.64,2.32,1.69,2.45,1.61,2.3
12,Austin,ATX Open,2/24/25,WTA250,Outdoor,Hard,1st Round,3,Tomljanovic A.,Volynets K.,111,63,667,988,7,6,7,5,,,2,0,Completed,2.38,1.57,2.39,1.59,2.4,1.65,2.34,1.58
12,Austin,ATX Open,2/24/25,WTA250,Outdoor,Hard,1st Round,3,Parrizas Diaz N.,Rapolu M.,107,542,691,85,6,2,6,4,,,2,0,Completed,1.3,3.5,1.38,2.88,1.38,3.97,1.3,3.39
12,Austin,ATX Open,2/25/25,WTA250,Outdoor,Hard,1st Round,3,Birrell K.,Yuan Y.,76,51,892,1146,7,6,7,6,,,2,0,Completed,2,1.8,1.88,1.99,2.02,1.99,1.89,1.88
12,Austin,ATX Open,2/25/25,WTA250,Outdoor,Hard,1st Round,3,Blinkova A.,Uchijima M.,74,54,916,1081,4,6,6,4,6,0,2,1,Completed,1.8,2,1.85,2.03,1.85,2.14,1.78,2.02
12,Austin,ATX Open,2/25/25,WTA250,Outdoor,Hard,1st Round,3,Maria T.,Bondar A.,79,95,861,744,6,4,4,6,6,1,2,1,Completed,1.73,2.1,1.73,2.2,1.87,2.2,1.77,2.02
12,Austin,ATX Open,2/25/25,WTA250,Outdoor,Hard,1st Round,3,Burrage J.,Kvitova P.,189,N/A,366,N/A,3,6,6,4,6,4,2,1,Completed,1.8,2,1.81,2.07,1.82,2.08,1.78,2
12,Austin,ATX Open,2/25/25,WTA250,Outdoor,Hard,1st Round,3,Shibahara E.,Juvan K.,148,1106,490,12,2,6,6,3,6,2,2,1,Completed,2,1.8,2.06,1.83,2.07,1.91,1.99,1.79
12,Austin,ATX Open,2/25/25,WTA250,Outdoor,Hard,1st Round,3,Bucsa C.,Pera B.,99,78,724,867,6,3,6,4,,,2,0,Completed,1.8,2,1.88,2,1.96,2.02,1.82,1.96
12,Austin,ATX Open,2/25/25,WTA250,Outdoor,Hard,1st Round,3,Pegula J.,Rus A.,4,90,5196,779,6,3,3,2,,,1,0,Retired,1.06,10,1.05,13.64,1.06,13.64,1.04,10.14
12,Austin,ATX Open,2/25/25,WTA250,Outdoor,Hard,1st Round,3,Dolehide C.,Zakharova A.,80,132,855,559,6,2,5,7,6,4,2,1,Completed,1.73,2.1,1.84,2.04,1.84,2.15,1.75,2.05
12,Austin,ATX Open,2/25/25,WTA250,Outdoor,Hard,1st Round,3,Gracheva V.,Stearns P.,72,43,935,1291,6,2,6,3,,,2,0,Completed,3,1.4,3.1,1.4,3.1,1.44,2.91,1.39
12,Austin,ATX Open,2/25/25,WTA250,Outdoor,Hard,1st Round,3,Minnen G.,Wei S.,92,119,758,629,5,7,6,3,6,2,2,1,Completed,1.8,2,1.88,2,1.88,2,1.81,1.97
12,Austin,ATX Open,2/26/25,WTA250,Outdoor,Hard,1st Round,3,Shnaider D.,Prozorova T.,13,175,2908,398,0,6,6,2,7,5,2,1,Completed,1.44,2.75,1.47,2.76,1.5,2.8,1.47,2.63
12,Austin,ATX Open,2/26/25,WTA250,Outdoor,Hard,1st Round,3,Cirstea S.,Siegemund L.,120,83,626,846,6,3,0,6,6,1,2,1,Completed,1.5,2.63,1.6,2.45,1.6,2.63,1.53,2.43
12,Austin,ATX Open,2/26/25,WTA250,Outdoor,Hard,1st Round,3,Lamens S.,Rakhimova K.,67,73,963,922,1,6,6,3,6,4,2,1,Completed,1.62,2.3,1.56,2.56,1.62,2.56,1.57,2.37
12,Austin,ATX Open,2/26/25,WTA250,Outdoor,Hard,1st Round,3,Kessler M.,Golubic V.,56,104,1060,719,6,2,7,5,,,2,0,Completed,1.3,3.5,1.35,3.33,1.35,3.65,1.32,3.33
12,Austin,ATX Open,2/26/25,WTA250,Outdoor,Hard,2nd Round,3,Blinkova A.,Maria T.,74,79,916,861,6,2,6,2,,,2,0,Completed,1.44,2.75,1.44,2.94,1.49,3.01,1.43,2.74
12,Austin,ATX Open,2/26/25,WTA250,Outdoor,Hard,2nd Round,3,Pegula J.,Parrizas Diaz N.,4,107,5196,691,6,1,6,3,,,2,0,Completed,1.05,11,1.05,14.43,1.05,14.43,1.04,10.86
12,Austin,ATX Open,2/26/25,WTA250,Outdoor,Hard,2nd Round,3,Tomljanovic A.,Burrage J.,111,189,667,366,4,6,6,3,6,0,2,1,Completed,1.44,2.75,1.45,2.92,1.49,2.92,1.43,2.76
12,Austin,ATX Open,2/27/25,WTA250,Outdoor,Hard,2nd Round,3,Shibahara E.,Birrell K.,148,76,490,892,6,3,4,6,6,4,2,1,Completed,2.63,1.5,2.55,1.56,2.63,1.57,2.51,1.52
12,Austin,ATX Open,2/27/25,WTA250,Outdoor,Hard,2nd Round,3,Cirstea S.,Shnaider D.,120,13,626,2908,6,3,2,6,6,4,2,1,Completed,2.63,1.5,2.73,1.5,2.75,1.5,2.61,1.48
12,Austin,ATX Open,2/27/25,WTA250,Outdoor,Hard,2nd Round,3,Kessler M.,Bucsa C.,56,99,1060,724,5,7,6,3,7,6,2,1,Completed,1.36,3.2,1.41,3.08,1.56,3.25,1.38,2.97
12,Austin,ATX Open,2/27/25,WTA250,Outdoor,Hard,2nd Round,3,Minnen G.,Lamens S.,92,67,758,963,6,1,6,0,,,2,0,Completed,1.91,1.91,1.98,1.89,2,1.91,1.93,1.86
12,Austin,ATX Open,2/28/25,WTA250,Outdoor,Hard,2nd Round,3,Dolehide C.,Gracheva V.,80,72,855,935,5,7,6,2,6,2,2,1,Completed,1.91,1.91,1.99,1.88,2,2,1.9,1.87
12,Austin,ATX Open,2/28/25,WTA250,Outdoor,Hard,Quarterfinals,3,Tomljanovic A.,Shibahara E.,111,148,667,490,7,5,3,6,7,6,2,1,Completed,1.53,2.5,1.5,2.8,1.56,2.8,1.5,2.54
12,Austin,ATX Open,2/28/25,WTA250,Outdoor,Hard,Quarterfinals,3,Pegula J.,Blinkova A.,4,74,5196,916,6,2,6,2,,,2,0,Completed,1.17,5,1.21,5.06,1.21,5.06,1.18,4.75
12,Austin,ATX Open,3/1/25,WTA250,Outdoor,Hard,Quarterfinals,3,Kessler M.,Cirstea S.,56,120,1060,626,5,7,6,4,6,1,2,1,Completed,1.67,2.2,1.7,2.29,1.74,2.29,1.66,2.19
12,Austin,ATX Open,3/1/25,WTA250,Outdoor,Hard,Quarterfinals,3,Minnen G.,Dolehide C.,92,80,758,855,6,3,7,5,,,2,0,Completed,1.91,1.91,1.89,2.01,1.91,2.1,1.83,1.96
12,Austin,ATX Open,3/1/25,WTA250,Outdoor,Hard,Semifinals,3,Pegula J.,Tomljanovic A.,4,111,5196,667,6,1,4,6,6,3,2,1,Completed,1.13,6,1.14,6.68,1.14,6.9,1.12,6.09
12,Austin,ATX Open,3/1/25,WTA250,Outdoor,Hard,Semifinals,3,Kessler M.,Minnen G.,56,92,1060,758,7,5,6,4,,,2,0,Completed,1.53,2.5,1.52,2.73,1.53,2.73,1.5,2.56
12,Austin,ATX Open,3/2/25,WTA250,Outdoor,Hard,The Final,3,Pegula J.,Kessler M.,4,56,5196,1060,7,5,6,2,,,2,0,Completed,1.33,3.4,1.36,3.48,1.37,3.5,1.33,3.27
13,Merida,Merida Open,2/24/25,WTA500,Outdoor,Hard,1st Round,3,Kalinina A.,Jeanjean L.,52,129,1110,564,6,4,1,6,6,1,2,1,Completed,1.44,2.75,1.53,2.62,1.53,2.78,1.48,2.63
13,Merida,Merida Open,2/24/25,WTA500,Outdoor,Hard,1st Round,3,Joint M.,Grabher J.,103,387,720,153,6,3,6,2,,,2,0,Completed,1.06,10,1.08,9.35,1.08,10,1.06,8.6
13,Merida,Merida Open,2/24/25,WTA500,Outdoor,Hard,1st Round,3,Avanesyan E.,Frech M.,45,31,1245,1712,4,6,6,3,6,3,2,1,Completed,1.8,2,1.8,2.09,1.8,2.1,1.76,2.03
13,Merida,Merida Open,2/25/25,WTA500,Outdoor,Hard,1st Round,3,Bouzas Maneiro J.,Jamrichova R.,66,310,980,209,7,5,5,7,7,5,2,1,Completed,1.4,3,1.41,2.81,1.49,4,1.39,2.94
13,Merida,Merida Open,2/25/25,WTA500,Outdoor,Hard,1st Round,3,Arango E.,Carle M.,133,100,554,724,6,2,6,3,,,2,0,Completed,1.73,2.1,1.61,2.39,1.73,2.41,1.65,2.23
13,Merida,Merida Open,2/25/25,WTA500,Outdoor,Hard,1st Round,3,Jones F.,Sherif M.,136,68,526,956,6,4,3,0,,,1,0,Retired,1.37,3,1.43,2.99,1.43,3,1.4,2.88
13,Merida,Merida Open,2/25/25,WTA500,Outdoor,Hard,1st Round,3,Saville D.,Kostyuk M.,121,19,599,2279,6,4,7,6,,,2,0,Completed,3.75,1.29,4.07,1.27,4.09,1.29,3.76,1.26
13,Merida,Merida Open,2/25/25,WTA500,Outdoor,Hard,1st Round,3,Sramkova R.,Sun L.,40,48,1355,1187,6,3,6,1,,,2,0,Completed,1.4,3,1.43,2.98,1.44,3,1.4,2.88
13,Merida,Merida Open,2/25/25,WTA500,Outdoor,Hard,1st Round,3,Martic P.,Stephens S.,124,115,580,658,6,2,6,3,,,2,0,Completed,1.57,2.38,1.56,2.56,1.65,2.78,1.57,2.38
13,Merida,Merida Open,2/25/25,WTA500,Outdoor,Hard,1st Round,3,Linette M.,Cocciaretto E.,37,71,1479,937,6,4,6,0,,,2,0,Completed,1.73,2.1,1.76,2.15,1.76,2.15,1.71,2.11
13,Merida,Merida Open,2/26/25,WTA500,Outdoor,Hard,1st Round,3,Sonmez Z.,Sakkari M.,88,30,789,1719,7,5,6,2,,,2,0,Completed,3.2,1.36,3.18,1.39,3.2,1.4,3.07,1.36
13,Merida,Merida Open,2/26/25,WTA500,Outdoor,Hard,1st Round,3,Cristian J.,Starodubtseva Y.,85,109,831,680,6,4,4,1,,,1,0,Retired,1.57,2.38,,,1.57,2.4,1.56,2.34
13,Merida,Merida Open,2/26/25,WTA500,Outdoor,Hard,2nd Round,3,Saville D.,Kalinina A.,121,52,599,1110,4,6,6,2,6,2,2,1,Completed,1.91,1.91,2.24,1.7,2.24,1.91,2.08,1.73
13,Merida,Merida Open,2/26/25,WTA500,Outdoor,Hard,2nd Round,3,Avanesyan E.,Bouzas Maneiro J.,45,66,1245,980,6,1,6,4,,,2,0,Completed,1.4,3,1.45,2.92,1.46,3,1.42,2.82
13,Merida,Merida Open,2/27/25,WTA500,Outdoor,Hard,2nd Round,3,Joint M.,Vekic D.,103,20,720,2163,6,1,6,2,,,2,0,Completed,2.1,1.73,2.15,1.76,2.15,1.8,2.09,1.72
13,Merida,Merida Open,2/27/25,WTA500,Outdoor,Hard,2nd Round,3,Badosa P.,Cristian J.,11,85,3698,831,6,2,6,1,,,2,0,Completed,1.13,6,1.16,5.92,1.17,6,1.14,5.44
13,Merida,Merida Open,2/27/25,WTA500,Outdoor,Hard,2nd Round,3,Arango E.,Jones F.,133,136,554,526,3,6,6,3,3,4,1,1,Retired,2.2,1.67,2.22,1.71,2.22,1.83,2.15,1.69
13,Merida,Merida Open,2/27/25,WTA500,Outdoor,Hard,2nd Round,3,Sramkova R.,Haddad Maia B.,40,17,1355,2369,7,6,6,3,,,2,0,Completed,1.8,2,1.89,1.98,1.89,2.02,1.82,1.96
